,Country,Year,Emissions,Label
39333,Sweden,1955,39100.0,CO2 Emissions (Metric Tons)
39334,Switzerland,1955,13600.0,CO2 Emissions (Metric Tons)
39335,Syria,1955,1650.0,CO2 Emissions (Metric Tons)
39336,Tajikistan,1955,2260.0,CO2 Emissions (Metric Tons)
39337,Tanzania,1955,557.0,CO2 Emissions (Metric Tons)
39338,Thailand,1955,2380.0,CO2 Emissions (Metric Tons)
39339,Timor-Leste,1955,,CO2 Emissions (Metric Tons)
39340,Togo,1955,40.3,CO2 Emissions (Metric Tons)
39341,Tonga,1955,7.33,CO2 Emissions (Metric Tons)
39342,Trinidad and Tobago,1955,2720.0,CO2 Emissions (Metric Tons)
39343,Tunisia,1955,1600.0,CO2 Emissions (Metric Tons)
39344,Turkey,1955,13600.0,CO2 Emissions (Metric Tons)
39345,Turkmenistan,1955,10200.0,CO2 Emissions (Metric Tons)
39346,Tuvalu,1955,,CO2 Emissions (Metric Tons)
39347,Uganda,1955,264.0,CO2 Emissions (Metric Tons)
39348,Ukraine,1955,195000.0,CO2 Emissions (Metric Tons)
39349,United Arab Emirates,1955,,CO2 Emissions (Metric Tons)
39350,United Kingdom,1955,577000.0,CO2 Emissions (Metric Tons)
39351,United States,1955,2720000.0,CO2 Emissions (Metric Tons)
39352,Uruguay,1955,3920.0,CO2 Emissions (Metric Tons)
39353,Uzbekistan,1955,34600.0,CO2 Emissions (Metric Tons)
39354,Vanuatu,1955,,CO2 Emissions (Metric Tons)
39355,Venezuela,1955,59800.0,CO2 Emissions (Metric Tons)
39356,Vietnam,1955,3530.0,CO2 Emissions (Metric Tons)
39357,Yemen,1955,2490.0,CO2 Emissions (Metric Tons)
39358,Zambia,1955,,CO2 Emissions (Metric Tons)
39359,Zimbabwe,1955,,CO2 Emissions (Metric Tons)
39360,Afghanistan,1956,183.0,CO2 Emissions (Metric Tons)
39361,Albania,1956,840.0,CO2 Emissions (Metric Tons)
39362,Algeria,1956,5000.0,CO2 Emissions (Metric Tons)
39363,Andorra,1956,,CO2 Emissions (Metric Tons)
39364,Angola,1956,502.0,CO2 Emissions (Metric Tons)
39365,Antigua and Barbuda,1956,,CO2 Emissions (Metric Tons)
39366,Argentina,1956,44300.0,CO2 Emissions (Metric Tons)
39367,Armenia,1956,1970.0,CO2 Emissions (Metric Tons)
39368,Australia,1956,73100.0,CO2 Emissions (Metric Tons)
39369,Austria,1956,28200.0,CO2 Emissions (Metric Tons)
39370,Azerbaijan,1956,19100.0,CO2 Emissions (Metric Tons)
39371,Bahamas,1956,139.0,CO2 Emissions (Metric Tons)
39372,Bahrain,1956,1060.0,CO2 Emissions (Metric Tons)
39373,Bangladesh,1956,1640.0,CO2 Emissions (Metric Tons)
39374,Barbados,1956,128.0,CO2 Emissions (Metric Tons)
39375,Belarus,1956,29600.0,CO2 Emissions (Metric Tons)
39376,Belgium,1956,96900.0,CO2 Emissions (Metric Tons)
39377,Belize,1956,29.3,CO2 Emissions (Metric Tons)
39378,Benin,1956,,CO2 Emissions (Metric Tons)
39379,Bhutan,1956,,CO2 Emissions (Metric Tons)
39380,Bolivia,1956,1110.0,CO2 Emissions (Metric Tons)
39381,Bosnia and Herzegovina,1956,,CO2 Emissions (Metric Tons)
39382,Botswana,1956,,CO2 Emissions (Metric Tons)
39383,Brazil,1956,36700.0,CO2 Emissions (Metric Tons)
39384,Brunei,1956,297.0,CO2 Emissions (Metric Tons)
39385,Bulgaria,1956,13000.0,CO2 Emissions (Metric Tons)
39386,Burkina Faso,1956,,CO2 Emissions (Metric Tons)
39387,Burundi,1956,,CO2 Emissions (Metric Tons)
39388,Cambodia,1956,132.0,CO2 Emissions (Metric Tons)
39389,Cameroon,1956,238.0,CO2 Emissions (Metric Tons)
39390,Canada,1956,190000.0,CO2 Emissions (Metric Tons)
39391,Cape Verde,1956,29.3,CO2 Emissions (Metric Tons)
39392,Central African Republic,1956,,CO2 Emissions (Metric Tons)
39393,Chad,1956,,CO2 Emissions (Metric Tons)
39394,Chile,1956,11800.0,CO2 Emissions (Metric Tons)
39395,China,1956,217000.0,CO2 Emissions (Metric Tons)
39396,Colombia,1956,12600.0,CO2 Emissions (Metric Tons)
39397,Comoros,1956,,CO2 Emissions (Metric Tons)
39398,"Congo, Dem. Rep.",1956,3180.0,CO2 Emissions (Metric Tons)
39399,"Congo, Rep.",1956,,CO2 Emissions (Metric Tons)
39400,Costa Rica,1956,484.0,CO2 Emissions (Metric Tons)
39401,Cote d'Ivoire,1956,,CO2 Emissions (Metric Tons)
39402,Croatia,1956,,CO2 Emissions (Metric Tons)
39403,Cuba,1956,5850.0,CO2 Emissions (Metric Tons)
39404,Cyprus,1956,675.0,CO2 Emissions (Metric Tons)
39405,Czech Republic,1956,81400.0,CO2 Emissions (Metric Tons)
39406,Denmark,1956,26400.0,CO2 Emissions (Metric Tons)
39407,Djibouti,1956,29.3,CO2 Emissions (Metric Tons)
39408,Dominica,1956,3.67,CO2 Emissions (Metric Tons)
39409,Dominican Republic,1956,986.0,CO2 Emissions (Metric Tons)
39410,Ecuador,1956,1300.0,CO2 Emissions (Metric Tons)
39411,Egypt,1956,9960.0,CO2 Emissions (Metric Tons)
39412,El Salvador,1956,528.0,CO2 Emissions (Metric Tons)
39413,Equatorial Guinea,1956,36.7,CO2 Emissions (Metric Tons)
39414,Eritrea,1956,,CO2 Emissions (Metric Tons)
39415,Estonia,1956,,CO2 Emissions (Metric Tons)
39416,Ethiopia,1956,242.0,CO2 Emissions (Metric Tons)
39417,Fiji,1956,194.0,CO2 Emissions (Metric Tons)
39418,Finland,1956,12200.0,CO2 Emissions (Metric Tons)
39419,France,1956,269000.0,CO2 Emissions (Metric Tons)
39420,Gabon,1956,,CO2 Emissions (Metric Tons)
39421,Gambia,1956,18.3,CO2 Emissions (Metric Tons)
39422,Georgia,1956,5200.0,CO2 Emissions (Metric Tons)
39423,Germany,1956,767000.0,CO2 Emissions (Metric Tons)
39424,Ghana,1956,1080.0,CO2 Emissions (Metric Tons)
39425,Greece,1956,6300.0,CO2 Emissions (Metric Tons)
39426,Grenada,1956,11.0,CO2 Emissions (Metric Tons)
39427,Guatemala,1956,979.0,CO2 Emissions (Metric Tons)
39428,Guinea,1956,,CO2 Emissions (Metric Tons)
39429,Guinea-Bissau,1956,11.0,CO2 Emissions (Metric Tons)
39430,Guyana,1956,550.0,CO2 Emissions (Metric Tons)
39431,Haiti,1956,264.0,CO2 Emissions (Metric Tons)
39432,Honduras,1956,455.0,CO2 Emissions (Metric Tons)
39433,Hungary,1956,33200.0,CO2 Emissions (Metric Tons)
39434,Iceland,1956,950.0,CO2 Emissions (Metric Tons)
39435,India,1956,88500.0,CO2 Emissions (Metric Tons)
39436,Indonesia,1956,21800.0,CO2 Emissions (Metric Tons)
39437,Iran,1956,22800.0,CO2 Emissions (Metric Tons)
39438,Iraq,1956,6400.0,CO2 Emissions (Metric Tons)
39439,Ireland,1956,10900.0,CO2 Emissions (Metric Tons)
39440,Israel,1956,4800.0,CO2 Emissions (Metric Tons)
39441,Italy,1956,83600.0,CO2 Emissions (Metric Tons)
39442,Jamaica,1956,1260.0,CO2 Emissions (Metric Tons)
39443,Japan,1956,161000.0,CO2 Emissions (Metric Tons)
39444,Jordan,1956,451.0,CO2 Emissions (Metric Tons)
39445,Kazakhstan,1956,88800.0,CO2 Emissions (Metric Tons)
39446,Kenya,1956,2220.0,CO2 Emissions (Metric Tons)
39447,Kiribati,1956,,CO2 Emissions (Metric Tons)
39448,Kuwait,1956,1040.0,CO2 Emissions (Metric Tons)
39449,Kyrgyz Republic,1956,3800.0,CO2 Emissions (Metric Tons)
39450,Lao,1956,58.7,CO2 Emissions (Metric Tons)
39451,Latvia,1956,,CO2 Emissions (Metric Tons)
39452,Lebanon,1956,1890.0,CO2 Emissions (Metric Tons)
39453,Lesotho,1956,,CO2 Emissions (Metric Tons)
39454,Liberia,1956,47.7,CO2 Emissions (Metric Tons)
39455,Libya,1956,330.0,CO2 Emissions (Metric Tons)
39456,Liechtenstein,1956,,CO2 Emissions (Metric Tons)
39457,Lithuania,1956,7510.0,CO2 Emissions (Metric Tons)
39458,Luxembourg,1956,10400.0,CO2 Emissions (Metric Tons)
39459,"Macedonia, FYR",1956,,CO2 Emissions (Metric Tons)
39460,Madagascar,1956,319.0,CO2 Emissions (Metric Tons)
39461,Malawi,1956,,CO2 Emissions (Metric Tons)
39462,Malaysia,1956,,CO2 Emissions (Metric Tons)
39463,Maldives,1956,,CO2 Emissions (Metric Tons)
39464,Mali,1956,,CO2 Emissions (Metric Tons)
39465,Malta,1956,297.0,CO2 Emissions (Metric Tons)
39466,Marshall Islands,1956,,CO2 Emissions (Metric Tons)
39467,Mauritania,1956,,CO2 Emissions (Metric Tons)
39468,Mauritius,1956,220.0,CO2 Emissions (Metric Tons)
39469,Mexico,1956,42200.0,CO2 Emissions (Metric Tons)
39470,"Micronesia, Fed. Sts.",1956,,CO2 Emissions (Metric Tons)
39471,Moldova,1956,7110.0,CO2 Emissions (Metric Tons)
39472,Mongolia,1956,689.0,CO2 Emissions (Metric Tons)
39473,Montenegro,1956,,CO2 Emissions (Metric Tons)
39474,Morocco,1956,3520.0,CO2 Emissions (Metric Tons)
39475,Mozambique,1956,1550.0,CO2 Emissions (Metric Tons)
39476,Myanmar,1956,1660.0,CO2 Emissions (Metric Tons)
39477,Namibia,1956,,CO2 Emissions (Metric Tons)
39478,Nauru,1956,,CO2 Emissions (Metric Tons)
39479,Nepal,1956,47.7,CO2 Emissions (Metric Tons)
39480,Netherlands,1956,65100.0,CO2 Emissions (Metric Tons)
39481,New Zealand,1956,9680.0,CO2 Emissions (Metric Tons)
39482,Nicaragua,1956,378.0,CO2 Emissions (Metric Tons)
39483,Niger,1956,,CO2 Emissions (Metric Tons)
39484,Nigeria,1956,3010.0,CO2 Emissions (Metric Tons)
39485,North Korea,1956,8970.0,CO2 Emissions (Metric Tons)
39486,Norway,1956,12000.0,CO2 Emissions (Metric Tons)
39487,Oman,1956,,CO2 Emissions (Metric Tons)
39488,Pakistan,1956,8820.0,CO2 Emissions (Metric Tons)
39489,Palau,1956,,CO2 Emissions (Metric Tons)
39490,Palestine,1956,,CO2 Emissions (Metric Tons)
39491,Panama,1956,634.0,CO2 Emissions (Metric Tons)
39492,Papua New Guinea,1956,128.0,CO2 Emissions (Metric Tons)
39493,Paraguay,1956,198.0,CO2 Emissions (Metric Tons)
39494,Peru,1956,6320.0,CO2 Emissions (Metric Tons)
39495,Philippines,1956,6260.0,CO2 Emissions (Metric Tons)
39496,Poland,1956,167000.0,CO2 Emissions (Metric Tons)
39497,Portugal,1956,7170.0,CO2 Emissions (Metric Tons)
39498,Qatar,1956,506.0,CO2 Emissions (Metric Tons)
39499,Romania,1956,40800.0,CO2 Emissions (Metric Tons)
39500,Russia,1956,704000.0,CO2 Emissions (Metric Tons)
39501,Rwanda,1956,,CO2 Emissions (Metric Tons)
39502,Samoa,1956,11.0,CO2 Emissions (Metric Tons)
39503,Sao Tome and Principe,1956,7.33,CO2 Emissions (Metric Tons)
39504,Saudi Arabia,1956,1630.0,CO2 Emissions (Metric Tons)
39505,Senegal,1956,,CO2 Emissions (Metric Tons)
39506,Serbia,1956,,CO2 Emissions (Metric Tons)
39507,Seychelles,1956,,CO2 Emissions (Metric Tons)
39508,Sierra Leone,1956,180.0,CO2 Emissions (Metric Tons)
39509,Singapore,1956,,CO2 Emissions (Metric Tons)
39510,Slovak Republic,1956,26000.0,CO2 Emissions (Metric Tons)
39511,Slovenia,1956,,CO2 Emissions (Metric Tons)
39512,Solomon Islands,1956,11.0,CO2 Emissions (Metric Tons)
39513,Somalia,1956,69.7,CO2 Emissions (Metric Tons)
39514,South Africa,1956,87300.0,CO2 Emissions (Metric Tons)
39515,South Korea,1956,7560.0,CO2 Emissions (Metric Tons)
39516,South Sudan,1956,,CO2 Emissions (Metric Tons)
39517,Spain,1956,42400.0,CO2 Emissions (Metric Tons)
39518,Sri Lanka,1956,1420.0,CO2 Emissions (Metric Tons)
39519,St. Kitts and Nevis,1956,,CO2 Emissions (Metric Tons)
39520,St. Lucia,1956,11.0,CO2 Emissions (Metric Tons)
39521,St. Vincent and the Grenadines,1956,7.33,CO2 Emissions (Metric Tons)
39522,Sudan,1956,898.0,CO2 Emissions (Metric Tons)
39523,Suriname,1956,341.0,CO2 Emissions (Metric Tons)
39524,Swaziland,1956,3.67,CO2 Emissions (Metric Tons)
39525,Sweden,1956,43400.0,CO2 Emissions (Metric Tons)
39526,Switzerland,1956,17100.0,CO2 Emissions (Metric Tons)
39527,Syria,1956,2010.0,CO2 Emissions (Metric Tons)
39528,Tajikistan,1956,2480.0,CO2 Emissions (Metric Tons)
39529,Tanzania,1956,660.0,CO2 Emissions (Metric Tons)
39530,Thailand,1956,2620.0,CO2 Emissions (Metric Tons)
39531,Timor-Leste,1956,,CO2 Emissions (Metric Tons)
39532,Togo,1956,40.3,CO2 Emissions (Metric Tons)
39533,Tonga,1956,7.33,CO2 Emissions (Metric Tons)
39534,Trinidad and Tobago,1956,2880.0,CO2 Emissions (Metric Tons)
39535,Tunisia,1956,1560.0,CO2 Emissions (Metric Tons)
39536,Turkey,1956,14400.0,CO2 Emissions (Metric Tons)
39537,Turkmenistan,1956,11200.0,CO2 Emissions (Metric Tons)
39538,Tuvalu,1956,,CO2 Emissions (Metric Tons)
39539,Uganda,1956,264.0,CO2 Emissions (Metric Tons)
39540,Ukraine,1956,214000.0,CO2 Emissions (Metric Tons)
39541,United Arab Emirates,1956,,CO2 Emissions (Metric Tons)
39542,United Kingdom,1956,574000.0,CO2 Emissions (Metric Tons)
39543,United States,1956,2860000.0,CO2 Emissions (Metric Tons)
39544,Uruguay,1956,4030.0,CO2 Emissions (Metric Tons)
39545,Uzbekistan,1956,37900.0,CO2 Emissions (Metric Tons)
39546,Vanuatu,1956,,CO2 Emissions (Metric Tons)
39547,Venezuela,1956,65100.0,CO2 Emissions (Metric Tons)
39548,Vietnam,1956,2910.0,CO2 Emissions (Metric Tons)
39549,Yemen,1956,2330.0,CO2 Emissions (Metric Tons)
39550,Zambia,1956,,CO2 Emissions (Metric Tons)
39551,Zimbabwe,1956,,CO2 Emissions (Metric Tons)
39552,Afghanistan,1957,293.0,CO2 Emissions (Metric Tons)
39553,Albania,1957,1510.0,CO2 Emissions (Metric Tons)
39554,Algeria,1957,5540.0,CO2 Emissions (Metric Tons)
39555,Andorra,1957,,CO2 Emissions (Metric Tons)
39556,Angola,1957,620.0,CO2 Emissions (Metric Tons)
39557,Antigua and Barbuda,1957,22.0,CO2 Emissions (Metric Tons)
39558,Argentina,1957,47700.0,CO2 Emissions (Metric Tons)
39559,Armenia,1957,2160.0,CO2 Emissions (Metric Tons)
39560,Australia,1957,74600.0,CO2 Emissions (Metric Tons)
39561,Austria,1957,29200.0,CO2 Emissions (Metric Tons)
39562,Azerbaijan,1957,20900.0,CO2 Emissions (Metric Tons)
39563,Bahamas,1957,176.0,CO2 Emissions (Metric Tons)
39564,Bahrain,1957,755.0,CO2 Emissions (Metric Tons)
39565,Bangladesh,1957,1690.0,CO2 Emissions (Metric Tons)
39566,Barbados,1957,136.0,CO2 Emissions (Metric Tons)
39567,Belarus,1957,32400.0,CO2 Emissions (Metric Tons)
39568,Belgium,1957,96600.0,CO2 Emissions (Metric Tons)
39569,Belize,1957,29.3,CO2 Emissions (Metric Tons)
39570,Benin,1957,,CO2 Emissions (Metric Tons)
39571,Bhutan,1957,,CO2 Emissions (Metric Tons)
39572,Bolivia,1957,1000.0,CO2 Emissions (Metric Tons)
39573,Bosnia and Herzegovina,1957,,CO2 Emissions (Metric Tons)
39574,Botswana,1957,,CO2 Emissions (Metric Tons)
39575,Brazil,1957,36000.0,CO2 Emissions (Metric Tons)
39576,Brunei,1957,293.0,CO2 Emissions (Metric Tons)
39577,Bulgaria,1957,14400.0,CO2 Emissions (Metric Tons)
39578,Burkina Faso,1957,,CO2 Emissions (Metric Tons)
39579,Burundi,1957,,CO2 Emissions (Metric Tons)
39580,Cambodia,1957,161.0,CO2 Emissions (Metric Tons)
39581,Cameroon,1957,257.0,CO2 Emissions (Metric Tons)
39582,Canada,1957,183000.0,CO2 Emissions (Metric Tons)
39583,Cape Verde,1957,18.3,CO2 Emissions (Metric Tons)
39584,Central African Republic,1957,,CO2 Emissions (Metric Tons)
39585,Chad,1957,,CO2 Emissions (Metric Tons)
39586,Chile,1957,11700.0,CO2 Emissions (Metric Tons)
39587,China,1957,257000.0,CO2 Emissions (Metric Tons)
39588,Colombia,1957,13700.0,CO2 Emissions (Metric Tons)
39589,Comoros,1957,,CO2 Emissions (Metric Tons)
39590,"Congo, Dem. Rep.",1957,3330.0,CO2 Emissions (Metric Tons)
39591,"Congo, Rep.",1957,,CO2 Emissions (Metric Tons)
39592,Costa Rica,1957,462.0,CO2 Emissions (Metric Tons)
39593,Cote d'Ivoire,1957,,CO2 Emissions (Metric Tons)
39594,Croatia,1957,,CO2 Emissions (Metric Tons)
39595,Cuba,1957,13900.0,CO2 Emissions (Metric Tons)
39596,Cyprus,1957,818.0,CO2 Emissions (Metric Tons)
39597,Czech Republic,1957,85000.0,CO2 Emissions (Metric Tons)
39598,Denmark,1957,24900.0,CO2 Emissions (Metric Tons)
39599,Djibouti,1957,44.0,CO2 Emissions (Metric Tons)
39600,Dominica,1957,3.67,CO2 Emissions (Metric Tons)
39601,Dominican Republic,1957,1030.0,CO2 Emissions (Metric Tons)
39602,Ecuador,1957,1130.0,CO2 Emissions (Metric Tons)
39603,Egypt,1957,11900.0,CO2 Emissions (Metric Tons)
39604,El Salvador,1957,598.0,CO2 Emissions (Metric Tons)
39605,Equatorial Guinea,1957,33.0,CO2 Emissions (Metric Tons)
39606,Eritrea,1957,,CO2 Emissions (Metric Tons)
39607,Estonia,1957,,CO2 Emissions (Metric Tons)
39608,Ethiopia,1957,323.0,CO2 Emissions (Metric Tons)
39609,Fiji,1957,165.0,CO2 Emissions (Metric Tons)
39610,Finland,1957,12300.0,CO2 Emissions (Metric Tons)
39611,France,1957,278000.0,CO2 Emissions (Metric Tons)
39612,Gabon,1957,,CO2 Emissions (Metric Tons)
39613,Gambia,1957,22.0,CO2 Emissions (Metric Tons)
39614,Georgia,1957,5690.0,CO2 Emissions (Metric Tons)
39615,Germany,1957,779000.0,CO2 Emissions (Metric Tons)
39616,Ghana,1957,1290.0,CO2 Emissions (Metric Tons)
39617,Greece,1957,6820.0,CO2 Emissions (Metric Tons)
39618,Grenada,1957,11.0,CO2 Emissions (Metric Tons)
39619,Guatemala,1957,986.0,CO2 Emissions (Metric Tons)
39620,Guinea,1957,,CO2 Emissions (Metric Tons)
39621,Guinea-Bissau,1957,11.0,CO2 Emissions (Metric Tons)
39622,Guyana,1957,535.0,CO2 Emissions (Metric Tons)
39623,Haiti,1957,253.0,CO2 Emissions (Metric Tons)
39624,Honduras,1957,576.0,CO2 Emissions (Metric Tons)
39625,Hungary,1957,38500.0,CO2 Emissions (Metric Tons)
39626,Iceland,1957,964.0,CO2 Emissions (Metric Tons)
39627,India,1957,99300.0,CO2 Emissions (Metric Tons)
39628,Indonesia,1957,22400.0,CO2 Emissions (Metric Tons)
39629,Iran,1957,21800.0,CO2 Emissions (Metric Tons)
39630,Iraq,1957,5980.0,CO2 Emissions (Metric Tons)
39631,Ireland,1957,9730.0,CO2 Emissions (Metric Tons)
39632,Israel,1957,5180.0,CO2 Emissions (Metric Tons)
39633,Italy,1957,87200.0,CO2 Emissions (Metric Tons)
39634,Jamaica,1957,1610.0,CO2 Emissions (Metric Tons)
39635,Japan,1957,188000.0,CO2 Emissions (Metric Tons)
39636,Jordan,1957,495.0,CO2 Emissions (Metric Tons)
39637,Kazakhstan,1957,97200.0,CO2 Emissions (Metric Tons)
39638,Kenya,1957,2280.0,CO2 Emissions (Metric Tons)
39639,Kiribati,1957,,CO2 Emissions (Metric Tons)
39640,Kuwait,1957,2200.0,CO2 Emissions (Metric Tons)
39641,Kyrgyz Republic,1957,4160.0,CO2 Emissions (Metric Tons)
39642,Lao,1957,58.7,CO2 Emissions (Metric Tons)
39643,Latvia,1957,,CO2 Emissions (Metric Tons)
39644,Lebanon,1957,2070.0,CO2 Emissions (Metric Tons)
39645,Lesotho,1957,,CO2 Emissions (Metric Tons)
39646,Liberia,1957,84.3,CO2 Emissions (Metric Tons)
39647,Libya,1957,312.0,CO2 Emissions (Metric Tons)
39648,Liechtenstein,1957,,CO2 Emissions (Metric Tons)
39649,Lithuania,1957,8210.0,CO2 Emissions (Metric Tons)
39650,Luxembourg,1957,10800.0,CO2 Emissions (Metric Tons)
39651,"Macedonia, FYR",1957,,CO2 Emissions (Metric Tons)
39652,Madagascar,1957,315.0,CO2 Emissions (Metric Tons)
39653,Malawi,1957,,CO2 Emissions (Metric Tons)
39654,Malaysia,1957,,CO2 Emissions (Metric Tons)
39655,Maldives,1957,,CO2 Emissions (Metric Tons)
39656,Mali,1957,,CO2 Emissions (Metric Tons)
39657,Malta,1957,312.0,CO2 Emissions (Metric Tons)
39658,Marshall Islands,1957,,CO2 Emissions (Metric Tons)
39659,Mauritania,1957,,CO2 Emissions (Metric Tons)
39660,Mauritius,1957,220.0,CO2 Emissions (Metric Tons)
39661,Mexico,1957,49300.0,CO2 Emissions (Metric Tons)
39662,"Micronesia, Fed. Sts.",1957,,CO2 Emissions (Metric Tons)
39663,Moldova,1957,7780.0,CO2 Emissions (Metric Tons)
39664,Mongolia,1957,763.0,CO2 Emissions (Metric Tons)
39665,Montenegro,1957,,CO2 Emissions (Metric Tons)
39666,Morocco,1957,3060.0,CO2 Emissions (Metric Tons)
39667,Mozambique,1957,1770.0,CO2 Emissions (Metric Tons)
39668,Myanmar,1957,2100.0,CO2 Emissions (Metric Tons)
39669,Namibia,1957,,CO2 Emissions (Metric Tons)
39670,Nauru,1957,,CO2 Emissions (Metric Tons)
39671,Nepal,1957,55.0,CO2 Emissions (Metric Tons)
39672,Netherlands,1957,64500.0,CO2 Emissions (Metric Tons)
39673,New Zealand,1957,10300.0,CO2 Emissions (Metric Tons)
39674,Nicaragua,1957,418.0,CO2 Emissions (Metric Tons)
39675,Niger,1957,,CO2 Emissions (Metric Tons)
39676,Nigeria,1957,3190.0,CO2 Emissions (Metric Tons)
39677,North Korea,1957,11300.0,CO2 Emissions (Metric Tons)
39678,Norway,1957,11400.0,CO2 Emissions (Metric Tons)
39679,Oman,1957,,CO2 Emissions (Metric Tons)
39680,Pakistan,1957,9120.0,CO2 Emissions (Metric Tons)
39681,Palau,1957,,CO2 Emissions (Metric Tons)
39682,Palestine,1957,,CO2 Emissions (Metric Tons)
39683,Panama,1957,763.0,CO2 Emissions (Metric Tons)
39684,Papua New Guinea,1957,147.0,CO2 Emissions (Metric Tons)
39685,Paraguay,1957,213.0,CO2 Emissions (Metric Tons)
39686,Peru,1957,6680.0,CO2 Emissions (Metric Tons)
39687,Philippines,1957,6740.0,CO2 Emissions (Metric Tons)
39688,Poland,1957,179000.0,CO2 Emissions (Metric Tons)
39689,Portugal,1957,7790.0,CO2 Emissions (Metric Tons)
39690,Qatar,1957,312.0,CO2 Emissions (Metric Tons)
39691,Romania,1957,46000.0,CO2 Emissions (Metric Tons)
39692,Russia,1957,771000.0,CO2 Emissions (Metric Tons)
39693,Rwanda,1957,,CO2 Emissions (Metric Tons)
39694,Samoa,1957,14.7,CO2 Emissions (Metric Tons)
39695,Sao Tome and Principe,1957,11.0,CO2 Emissions (Metric Tons)
39696,Saudi Arabia,1957,2100.0,CO2 Emissions (Metric Tons)
39697,Senegal,1957,,CO2 Emissions (Metric Tons)
39698,Serbia,1957,,CO2 Emissions (Metric Tons)
39699,Seychelles,1957,,CO2 Emissions (Metric Tons)
39700,Sierra Leone,1957,389.0,CO2 Emissions (Metric Tons)
39701,Singapore,1957,1730.0,CO2 Emissions (Metric Tons)
39702,Slovak Republic,1957,27200.0,CO2 Emissions (Metric Tons)
39703,Slovenia,1957,,CO2 Emissions (Metric Tons)
39704,Solomon Islands,1957,11.0,CO2 Emissions (Metric Tons)
39705,Somalia,1957,73.3,CO2 Emissions (Metric Tons)
39706,South Africa,1957,89700.0,CO2 Emissions (Metric Tons)
39707,South Korea,1957,8220.0,CO2 Emissions (Metric Tons)
39708,South Sudan,1957,,CO2 Emissions (Metric Tons)
39709,Spain,1957,50300.0,CO2 Emissions (Metric Tons)
39710,Sri Lanka,1957,2320.0,CO2 Emissions (Metric Tons)
39711,St. Kitts and Nevis,1957,,CO2 Emissions (Metric Tons)
39712,St. Lucia,1957,11.0,CO2 Emissions (Metric Tons)
39713,St. Vincent and the Grenadines,1957,7.33,CO2 Emissions (Metric Tons)
39714,Sudan,1957,1160.0,CO2 Emissions (Metric Tons)
39715,Suriname,1957,374.0,CO2 Emissions (Metric Tons)
39716,Swaziland,1957,3.67,CO2 Emissions (Metric Tons)
39717,Sweden,1957,38900.0,CO2 Emissions (Metric Tons)
39718,Switzerland,1957,17700.0,CO2 Emissions (Metric Tons)
39719,Syria,1957,1980.0,CO2 Emissions (Metric Tons)
39720,Tajikistan,1957,2710.0,CO2 Emissions (Metric Tons)
39721,Tanzania,1957,763.0,CO2 Emissions (Metric Tons)
39722,Thailand,1957,2930.0,CO2 Emissions (Metric Tons)
39723,Timor-Leste,1957,,CO2 Emissions (Metric Tons)
39724,Togo,1957,47.7,CO2 Emissions (Metric Tons)
39725,Tonga,1957,7.33,CO2 Emissions (Metric Tons)
39726,Trinidad and Tobago,1957,2570.0,CO2 Emissions (Metric Tons)
39727,Tunisia,1957,1580.0,CO2 Emissions (Metric Tons)
39728,Turkey,1957,16000.0,CO2 Emissions (Metric Tons)
39729,Turkmenistan,1957,12200.0,CO2 Emissions (Metric Tons)
39730,Tuvalu,1957,,CO2 Emissions (Metric Tons)
39731,Uganda,1957,279.0,CO2 Emissions (Metric Tons)
39732,Ukraine,1957,234000.0,CO2 Emissions (Metric Tons)
39733,United Arab Emirates,1957,,CO2 Emissions (Metric Tons)
39734,United Kingdom,1957,571000.0,CO2 Emissions (Metric Tons)
39735,United States,1957,2830000.0,CO2 Emissions (Metric Tons)
39736,Uruguay,1957,4440.0,CO2 Emissions (Metric Tons)
39737,Uzbekistan,1957,41500.0,CO2 Emissions (Metric Tons)
39738,Vanuatu,1957,,CO2 Emissions (Metric Tons)
39739,Venezuela,1957,69600.0,CO2 Emissions (Metric Tons)
39740,Vietnam,1957,2880.0,CO2 Emissions (Metric Tons)
39741,Yemen,1957,2960.0,CO2 Emissions (Metric Tons)
39742,Zambia,1957,,CO2 Emissions (Metric Tons)
39743,Zimbabwe,1957,,CO2 Emissions (Metric Tons)
39744,Afghanistan,1958,330.0,CO2 Emissions (Metric Tons)
39745,Albania,1958,1200.0,CO2 Emissions (Metric Tons)
39746,Algeria,1958,5220.0,CO2 Emissions (Metric Tons)
39747,Andorra,1958,,CO2 Emissions (Metric Tons)
39748,Angola,1958,594.0,CO2 Emissions (Metric Tons)
39749,Antigua and Barbuda,1958,29.3,CO2 Emissions (Metric Tons)
39750,Argentina,1958,44200.0,CO2 Emissions (Metric Tons)
39751,Armenia,1958,2310.0,CO2 Emissions (Metric Tons)
39752,Australia,1958,77700.0,CO2 Emissions (Metric Tons)
39753,Austria,1958,28100.0,CO2 Emissions (Metric Tons)
39754,Azerbaijan,1958,22300.0,CO2 Emissions (Metric Tons)
39755,Bahamas,1958,180.0,CO2 Emissions (Metric Tons)
39756,Bahrain,1958,1290.0,CO2 Emissions (Metric Tons)
39757,Bangladesh,1958,1900.0,CO2 Emissions (Metric Tons)
39758,Barbados,1958,150.0,CO2 Emissions (Metric Tons)
39759,Belarus,1958,34600.0,CO2 Emissions (Metric Tons)
39760,Belgium,1958,87800.0,CO2 Emissions (Metric Tons)
